X,Y,Distancia,LabelLinea,Linea,Nodo,Nombre,Package,Ruta,Sublinea,ObjectId
-665147.376431036,4487486.84544681,4945,37,37,81,Glta. Letonia (Sta.M. de La Cabeza),618,3712,3710,258
-665147.376431036,4487486.84544681,4210,A6,106,81,Glta. Letonia (Sta.M. de La Cabeza),618,10612,10610,259
-665147.376431036,4487486.84544681,4210,A6,106,81,Glta. Letonia (Sta.M. de La Cabeza),618,10614,10611,260
-668318.663806817,4493896.60924253,8524,03,3,82,Torneo (Plaza de Armas)[C],618,312,310,261
-664659.665726626,4495333.41155693,1863,15,15,83,Carretera Carmona (Rafael Alberti),618,1511,1510,262
-666277.105099734,4492248.37722707,0,28,28,84,Avda. Carlos V (Prado San Sebastián) [C][M],618,2811,2810,263
-666277.105099734,4492248.37722707,8245,28,28,84,Avda. Carlos V (Prado San Sebastián) [C][M],618,2812,2810,264
-666277.105099734,4492248.37722707,0,A8,110,84,Avda. Carlos V (Prado San Sebastián) [C][M],618,11011,11010,265
-666277.105099734,4492248.37722707,8924,A8,110,84,Avda. Carlos V (Prado San Sebastián) [C][M],618,11012,11010,266
-668300.828498565,4493875.76422596,0,EA,100,85,Torneo (Estacion Plz. Armas)[C],618,10011,10010,267
-668300.828498565,4493875.76422596,14210,EA,100,85,Torneo (Estacion Plz. Armas)[C],618,10012,10010,268
-663143.770835296,4495036.19970989,5942,20,20,86,Pedro Romero (Antonio de Lara),618,2011,2010,269
-663143.770835296,4495036.19970989,0,20,20,86,Pedro Romero (Antonio de Lara),618,2012,2010,270
-663143.770835296,4495036.19970989,8451,21,21,86,Pedro Romero (Antonio de Lara),618,2111,2110,271
-663143.770835296,4495036.19970989,0,21,21,86,Pedro Romero (Antonio de Lara),618,2112,2110,272
-663143.770835296,4495036.19970989,1782,B3,87,86,Pedro Romero (Antonio de Lara),618,8712,8710,273
-663456.684914539,4494789.77684917,323,20,20,87,Pedro Romero (Frascuelo),618,2012,2010,274
-663456.684914539,4494789.77684917,323,21,21,87,Pedro Romero (Frascuelo),618,2112,2110,275
-663456.684914539,4494789.77684917,2105,B3,87,87,Pedro Romero (Frascuelo),618,8712,8710,276
-658942.122932022,4492900.37065114,7769,29,29,88,Avda. Parsi (Las Lumbreras),618,2911,2910,277
-658942.122932022,4492900.37065114,4410,39,39,88,Avda. Parsi (Las Lumbreras),618,3911,3910,278
-658942.122932022,4492900.37065114,5540,39,39,88,Avda. Parsi (Las Lumbreras),618,3913,3911,279
-664020.726492098,4494275.56814115,936,21,21,89,Solea Av.(Parroquia del Pilar),618,2112,2110,280
-664020.726492098,4494275.56814115,2718,B3,87,89,Solea Av.(Parroquia del Pilar),618,8712,8710,281
-664370.744381762,4493892.86782374,1385,21,21,90,Solea Av. (El Greco),618,2112,2110,282
-664370.744381762,4493892.86782374,3167,B3,87,90,Solea Av. (El Greco),618,8712,8710,283
-665717.416192189,4491825.13758957,0,CJ,128,91,Dr. Ordoñez de La Barrera [R][C][M],618,12811,12810,284
-665717.416192189,4491825.13758957,7609,CJ,128,91,Dr. Ordoñez de La Barrera [R][C][M],618,12812,12810,285
-665717.416192189,4491825.13758957,0,CJ1,135,91,Dr. Ordoñez de La Barrera [R][C][M],618,13511,13510,286
-665717.416192189,4491825.13758957,7064,CJ1,135,91,Dr. Ordoñez de La Barrera [R][C][M],618,13512,13510,287
-666034.36444525,4498442.3454444,15867,03,3,93,Cataluña (Parroquia San Jeronimo),618,311,310,288
-663799.430669223,4492388.92648817,2566,05,5,95,Marqués de Pickman (Mercado),618,512,510,289
-663799.430669223,4492388.92648817,5279,52,52,95,Marqués de Pickman (Mercado),618,5212,5210,290
-663813.178726524,4492376.63502431,7110,05,5,96,Marqués de Pickman (Mercado),618,511,510,291
-663813.178726524,4492376.63502431,2088,52,52,96,Marqués de Pickman (Mercado),618,5211,5210,292
-663813.178726524,4492376.63502431,2899,A4,104,96,Marqués de Pickman (Mercado),618,10411,10410,293
-663813.178726524,4492376.63502431,3163,A4,104,96,Marqués de Pickman (Mercado),618,10413,10411,294
-664525.582446369,4489244.38596984,6651,32,32,98,Orfebre Cay. Gonzale(L.Ortiz Muñoz),618,3221,3220,295
-666154.646602206,4491933.6178363,3472,30,30,99,Avda. Portugal (Ciudad de Ronda),618,3012,3010,296
-666154.646602206,4491933.6178363,5664,31,31,99,Avda. Portugal (Ciudad de Ronda),618,3112,3110,297
-664283.319530611,4493644.86836092,3442,B3,87,100,Avda. El Greco (Ambulatorio),618,8712,8710,298
-664355.08540295,4493880.0401263,6465,21,21,101,Solea Av. (El Greco),618,2111,2110,299
-664355.08540295,4493880.0401263,2101,B3,87,101,Solea Av. (El Greco),618,8711,8710,300
-664001.988794658,4494272.89560259,6918,21,21,102,Solea Av. (Éfeso),618,2111,2110,301
-664001.988794658,4494272.89560259,2554,B3,87,102,Solea Av. (Éfeso),618,8711,8710,302
-663617.733482406,4494178.82274868,1094,20,20,103,Jerusalén (Junta Municipal de Distrito),618,2012,2010,303
-663081.081854049,4494560.99897804,7969,21,21,104,Damasco,618,2111,2110,304
-663322.920119345,4495385.79869882,5418,20,20,105,Auxiliar Kansas City (Macedonia),618,2011,2010,305
-664686.259440907,4495346.77560606,1780,15,15,107,Carretera Carmona (Avenida Llanes),618,1512,1510,306
-665239.525514396,4495838.58407986,6464,01,1,110,Ronda de Pío XII (Avenida Pino Montano),618,112,110,307
-665239.525514396,4495838.58407986,7595,02,2,110,Ronda de Pío XII (Avenida Pino Montano),618,212,210,308
-665239.525514396,4495838.58407986,2203,11,11,110,Ronda de Pío XII (Avenida Pino Montano),618,1111,1110,309
-665805.902663927,4496037.9869124,6982,01,1,111,Sor Francisca Dorotea (Hdad. Trabajo),618,112,110,310
-665805.902663927,4496037.9869124,8113,02,2,111,Sor Francisca Dorotea (Hdad. Trabajo),618,212,210,311
-665805.902663927,4496037.9869124,6196,13,13,111,Sor Francisca Dorotea (Hdad. Trabajo),618,1312,1310,312
-665805.902663927,4496037.9869124,11573,60,134,111,Sor Francisca Dorotea (Hdad. Trabajo),618,13412,13410,313
-663105.552316023,4495018.0251588,4184,B3,87,113,Pedro Romero (Antioquía),618,8711,8710,314
-663105.552316023,4495018.0251588,5677,A8,110,113,Pedro Romero (Antioquía),618,11011,11010,315
-663105.552316023,4495018.0251588,5691,A8,110,113,Pedro Romero (Antioquía),618,11013,11011,316
-663419.634192384,4494362.15870237,879,20,20,116,Jerusalén (Tesalónica),618,2012,2010,317
-664055.919369876,4493125.37120771,7161,22,22,117,Avda. Cruz del Campo (Tordesillas),618,2212,2210,318
-664055.919369876,4493125.37120771,5743,29,29,117,Avda. Cruz del Campo (Tordesillas),618,2912,2910,319
-664055.919369876,4493125.37120771,3912,B3,87,117,Avda. Cruz del Campo (Tordesillas),618,8712,8710,320
-664055.919369876,4493125.37120771,10127,B4,119,117,Avda. Cruz del Campo (Tordesillas),618,11912,11910,321
-664083.415462213,4492850.13364581,7381,22,22,118,Av. Cruz del Campo (Alej. Collantes),618,2212,2210,322
-664083.415462213,4492850.13364581,4132,B3,87,118,Av. Cruz del Campo (Alej. Collantes),618,8712,8710,323
-664083.415462213,4492850.13364581,10347,B4,119,118,Av. Cruz del Campo (Alej. Collantes),618,11912,11910,324
-664167.283867139,4491989.72874971,3237,32,32,119,Avenida Ciudad Jardín (Juan de Padilla),618,3221,3220,325
-664225.832509169,4491718.26158177,2665,25,25,120,Avenida Ciudad Jardín (Piscinas Sevilla),618,2512,2510,326
-664225.832509169,4491718.26158177,3458,32,32,120,Avenida Ciudad Jardín (Piscinas Sevilla),618,3221,3220,327
-664382.263010224,4491332.44826679,3791,32,32,121,Alcalde Juan Fernández (El Juncal),618,3221,3220,328
-664558.917479769,4491235.19562184,3973,32,32,122,Alcalde Juan Fernández (Claudio Guerín),618,3221,3220,329
-664920.931736621,4491275.80650821,4267,32,32,123,Alcalde Juan Fernández (El Plantinar),618,3221,3220,330
-665436.297787032,4491130.99735324,2071,30,30,124,Ntra. Sra. Mercedes (Ramón Carande),618,3012,3010,331
-665436.297787032,4491130.99735324,2429,A5,105,124,Ntra. Sra. Mercedes (Ramón Carande),618,10512,10510,332
-665436.297787032,4491130.99735324,2429,A5,105,124,Ntra. Sra. Mercedes (Ramón Carande),618,10514,10511,333
-665782.016094947,4491082.90620285,2349,30,30,125,Felipe Ii (Diego de La Barrera),618,3012,3010,334
-665782.016094947,4491082.90620285,2707,A5,105,125,Felipe Ii (Diego de La Barrera),618,10512,10510,335
-665782.016094947,4491082.90620285,2707,A5,105,125,Felipe Ii (Diego de La Barrera),618,10514,10511,336
-666134.369567715,4491062.60111281,1179,30,30,126,Felipe Ii (Valparaiso),618,3011,3010,337
-665814.130265228,4491055.65463885,1433,30,30,127,Felipe Ii (Bogotá),618,3011,3010,338
-665452.8591439,4491104.81437142,1723,30,30,128,Ntra. Sra. Mercedes (Bueno Monreal),618,3011,3010,339
-664918.543076384,4491254.43233718,1566,32,32,129,Alcalde Juan Fernández (José Saramago),618,3222,3220,340
-664568.578274985,4491223.43986013,1859,32,32,130,Alcalde Juan Fernández (El Plantinar),618,3222,3220,341
-664345.265365202,4491354.89131483,2084,32,32,131,Alcalde Juan Fernández (El Juncal),618,3222,3220,342
-664213.305337252,4491664.82399255,2549,25,25,132,Avenida Ciudad Jardín (Piscinas Sevilla),618,2511,2510,343
-664213.305337252,4491664.82399255,2352,32,32,132,Avenida Ciudad Jardín (Piscinas Sevilla),618,3222,3220,344
-664144.61817241,4491887.66055711,2536,32,32,133,Av. Ciudad Jardín (Card. R. de Castro),618,3222,3220,345
-664144.61817241,4491887.66055711,8528,A4,104,133,Av. Ciudad Jardín (Card. R. de Castro),618,10412,10410,346
-664144.61817241,4491887.66055711,8528,A4,104,133,Av. Ciudad Jardín (Card. R. de Castro),618,10414,10411,347
-664052.628331582,4492862.42566368,3551,22,22,134,Av. Cruz del Campo (Alej. Collantes),618,2211,2210,348
-664052.628331582,4492862.42566368,2604,B4,119,134,Av. Cruz del Campo (Alej. Collantes),618,11911,11910,349
-664029.53797526,4493151.55923961,3780,22,22,135,Av. Cruz del Campo (Av. de Andalucía),618,2211,2210,350
-664029.53797526,4493151.55923961,2833,B4,119,135,Av. Cruz del Campo (Av. de Andalucía),618,11911,11910,351
-664346.43316232,4493622.95489477,1660,21,21,136,Manuel Ramón Alarcón (Ambulatorio),618,2112,2110,352
-664896.142789585,4492735.76520956,3832,32,32,137,Luis de Morales (Est. Sánchez Pizjuán) [M],618,3222,3220,353
-664896.142789585,4492735.76520956,762,B3,87,137,Luis de Morales (Est. Sánchez Pizjuán) [M],618,8711,8710,354
-664896.142789585,4492735.76520956,4750,EA,100,137,Luis de Morales (Est. Sánchez Pizjuán) [M],618,10011,10010,355
-663319.894488981,4494875.83711195,3965,B3,87,138,Pedro Romero (San Ignacio de Loyola),618,8711,8710,356
-663319.894488981,4494875.83711195,5459,A8,110,138,Pedro Romero (San Ignacio de Loyola),618,11011,11010,357
-663319.894488981,4494875.83711195,5473,A8,110,138,Pedro Romero (San Ignacio de Loyola),618,11013,11011,358
-663662.109427805,4494668.43842724,515,21,21,139,Dr. Laffon Soto (Tesalonica),618,2112,2110,359
-663662.109427805,4494668.43842724,2297,B3,87,139,Dr. Laffon Soto (Tesalonica),618,8712,8710,360
-662626.334609711,4492016.44834361,5127,24,24,140,Avenida Juan XXIII (Parque Amate),618,2411,2410,361
-662626.334609711,4492016.44834361,4113,25,25,140,Avenida Juan XXIII (Parque Amate),618,2511,2510,362
-662626.334609711,4492016.44834361,3159,52,52,140,Avenida Juan XXIII (Parque Amate),618,5211,5210,363
-662626.334609711,4492016.44834361,2104,A4,104,140,Avenida Juan XXIII (Parque Amate),618,10412,10410,364
-662626.334609711,4492016.44834361,2104,A4,104,140,Avenida Juan XXIII (Parque Amate),618,10414,10411,365
-662615.559116774,4491746.04924341,5378,24,24,141,Los Gavilanes (Consultorio Amate) [M],618,2411,2410,366
-662615.559116774,4491746.04924341,4364,25,25,141,Los Gavilanes (Consultorio Amate) [M],618,2511,2510,367
-662615.559116774,4491746.04924341,3410,52,52,141,Los Gavilanes (Consultorio Amate) [M],618,5211,5210,368
-664323.608213928,4493392.59904988,6013,21,21,142,Manuel Ramón Alarcon (Agustín Moreto),618,2111,2110,369
-664323.608213928,4493392.59904988,1649,B3,87,142,Manuel Ramón Alarcon (Agustín Moreto),618,8711,8710,370
-664329.022504529,4493634.71332784,6205,21,21,143,Manuel Ramon Alarco(Ambulatorio),618,2111,2110,371
-664329.022504529,4493634.71332784,1841,B3,87,143,Manuel Ramon Alarco(Ambulatorio),618,8711,8710,372
-663805.428852818,4491800.55600941,2266,25,25,144,Francisco Buendía (Don Gonzalo de Mena),618,2512,2510,373
-663805.428852818,4491800.55600941,8200,A4,104,144,Francisco Buendía (Don Gonzalo de Mena),618,10412,10410,374
-663805.428852818,4491800.55600941,8200,A4,104,144,Francisco Buendía (Don Gonzalo de Mena),618,10414,10411,375
-664646.236165521,4490870.23905586,2474,30,30,145,Avenida de La Paz (Sierra Morena),618,3011,3010,376
-664646.236165521,4490870.23905586,4794,32,32,145,Avenida de La Paz (Sierra Morena),618,3221,3220,377
-664393.993969483,4490562.46707492,2805,30,30,146,Avenida de La Paz (Barriada La Oliva),618,3011,3010,378
-664393.993969483,4490562.46707492,5125,32,32,146,Avenida de La Paz (Barriada La Oliva),618,3221,3220,379
-664393.993969483,4490562.46707492,6270,A5,105,146,Avenida de La Paz (Barriada La Oliva),618,10511,10510,380
-664393.993969483,4490562.46707492,6004,A5,105,146,Avenida de La Paz (Barriada La Oliva),618,10513,10511,381
-664271.216998024,4490238.14074786,3152,30,30,147,Ronda La Oliva (Las Letanías),618,3011,3010,382
-664271.216998024,4490238.14074786,5472,32,32,147,Ronda La Oliva (Las Letanías),618,3221,3220,383
-664271.216998024,4490238.14074786,6617,A5,105,147,Ronda La Oliva (Las Letanías),618,10511,10510,384
-664271.216998024,4490238.14074786,6351,A5,105,147,Ronda La Oliva (Las Letanías),618,10513,10511,385
-664389.48206807,4489941.07301864,5769,32,32,148,Madre de Cristo,618,3221,3220,386
-664389.48206807,4489941.07301864,6914,A5,105,148,Madre de Cristo,618,10511,10510,387
-664389.48206807,4489941.07301864,6648,A5,105,148,Madre de Cristo,618,10513,10511,388
-664096.154976059,4489537.69413946,5337,31,31,149,Luis Ortiz Muñoz (Centro Civico Esqueleto),618,3111,3110,389
-664096.154976059,4489537.69413946,0,31,31,149,Luis Ortiz Muñoz (Centro Civico Esqueleto),618,3112,3110,390
-664372.708380406,4489025.8793723,563,31,31,150,Luis Ortiz Muñoz (Orf. Cayet. González),618,3112,3110,391
-663830.483218916,4489531.28293984,3887,30,30,151,Avda. Las Letanías (Estr. de La Mañana),618,3011,3010,392
-669471.854394034,4491666.96149258,3969,43,43,152,San José de Calasanz (Ruben Dario),618,4311,4310,393
-669471.854394034,4491666.96149258,0,43,43,152,San José de Calasanz (Ruben Dario),618,4312,4310,394
-665630.840641962,4489070.7556659,6508,37,37,153,Manuel Siurot (Carretera Su Eminencia),618,3712,3710,395
-665853.091920026,4489560.13335493,566,01,1,154,Manuel Siurot (Hospital V.Rocio),618,112,110,396
-665853.091920026,4489560.13335493,6934,37,37,154,Manuel Siurot (Hospital V.Rocio),618,3712,3710,397
-666399.510508997,4489558.53055124,12448,03,3,156,Reina Mercedes (Escuela Ing. Edificación),618,312,310,398
-666399.510508997,4489558.53055124,9881,06,6,156,Reina Mercedes (Escuela Ing. Edificación),618,611,610,399
-666399.510508997,4489558.53055124,2778,34,34,156,Reina Mercedes (Escuela Ing. Edificación),618,3411,3410,400
-666418.619757502,4489180.27598064,10181,06,6,157,Reina Mercedes (E.S.I. Informática),618,611,610,401
-666418.619757502,4489180.27598064,3078,34,34,157,Reina Mercedes (E.S.I. Informática),618,3411,3410,402
-666424.617941097,4488838.89690117,14560,02,2,158,Glorieta Alcalde Parias Merry,618,211,210,403
-666424.617941097,4488838.89690117,0,02,2,158,Glorieta Alcalde Parias Merry,618,212,210,404
-664894.762672802,4492984.27765126,6329,28,28,159,Luis de Morales (Luis Montoto),618,2812,2810,405
-664894.762672802,4492984.27765126,1920,32,32,159,Luis de Morales (Luis Montoto),618,3221,3220,406
-664894.762672802,4492984.27765126,5644,C1,81,159,Luis de Morales (Luis Montoto),618,8111,8110,407
-664894.762672802,4492984.27765126,4543,A7,107,159,Luis de Morales (Luis Montoto),618,10712,10710,408
-664894.762672802,4492984.27765126,4543,A7,107,159,Luis de Morales (Luis Montoto),618,10714,10711,409
-664894.762672802,4492984.27765126,8074,TB1,133,159,Luis de Morales (Luis Montoto),618,13312,13310,410
-663551.80655113,4495167.16433375,5165,20,20,160,Avda. Kansas City (Tesalonica),618,2011,2010,411
-663551.80655113,4495167.16433375,5065,28,28,160,Avda. Kansas City (Tesalonica),618,2811,2810,412
-663227.692317356,4495492.71201738,5430,28,28,161,Avda. Kansas City (Edificio Gran Via),618,2811,2810,413
-663700.911840072,4495082.17078106,4063,28,28,164,Avda. Kansas City (Tesalónica),618,2812,2810,414
-663700.911840072,4495082.17078106,4063,A8,110,164,Avda. Kansas City (Tesalónica),618,11012,11010,415
-663700.911840072,4495082.17078106,4063,A8,110,164,Avda. Kansas City (Tesalónica),618,11014,11011,416
-669309.744194448,4491458.55742524,333,43,43,165,San José de Calasanz (Bda. El Carmen),618,4312,4310,417
-666571.17532727,4494025.95615645,2800,C5,121,166,Santiago (Ponce de León),618,12112,12110,418
-664207.89104665,4490447.05491117,807,30,30,167,Avenida de La Paz (Ronda de La Oliva),618,3012,3010,419
-664791.94425077,4491052.98291932,1475,30,30,168,Avda. La Paz (Alc. Juan Fernández),618,3012,3010,420
-664791.94425077,4491052.98291932,1339,32,32,168,Avda. La Paz (Alc. Juan Fernández),618,3222,3220,421
-664085.485637387,4491813.91555031,2744,25,25,169,Francisco Buendía (Ciudad Jardín),618,2511,2510,422
-663757.337229795,4491778.64639013,3006,25,25,170,Francisco Buendía (Rda. del Tamarguillo),618,2511,2510,423
-663457.003399602,4491749.25551841,1931,25,25,171,Paulo Orosio (Ruperto Chapi),618,2512,2510,424
-663457.003399602,4491749.25551841,7865,A4,104,171,Paulo Orosio (Ruperto Chapi),618,10412,10410,425
-663457.003399602,4491749.25551841,7865,A4,104,171,Paulo Orosio (Ruperto Chapi),618,10414,10411,426
-663228.382375747,4491704.90216248,1746,25,25,172,Paulo Orosio (Beatriz de Ahumada),618,2512,2510,427
-663228.382375747,4491704.90216248,7680,A4,104,172,Paulo Orosio (Beatriz de Ahumada),618,10412,10410,428
-663228.382375747,4491704.90216248,7680,A4,104,172,Paulo Orosio (Beatriz de Ahumada),618,10414,10411,429
-662764.133589856,4495928.9296736,5938,28,28,173,"Kansas City, Av. (Gota de Leche)",618,2811,2810,430
-662764.133589856,4495928.9296736,8738,EA,100,173,"Kansas City, Av. (Gota de Leche)",618,10011,10010,431
-662764.133589856,4495928.9296736,6506,A8,110,173,"Kansas City, Av. (Gota de Leche)",618,11011,11010,432
-662764.133589856,4495928.9296736,6520,A8,110,173,"Kansas City, Av. (Gota de Leche)",618,11013,11011,433
-662607.490769136,4492021.25788025,1629,24,24,174,Avenida Juan XXIII (Parque Amate),618,2412,2410,434
-662607.490769136,4492021.25788025,4176,52,52,174,Avenida Juan XXIII (Parque Amate),618,5212,5210,435
-668327.740709041,4492131.34334792,2775,40,40,175,Esperanza de Triana (Trabajo),618,4011,4010,436
-669337.346452184,4491796.81533707,3943,40,40,176,Alvar Núñez (Rubén Dario),618,4011,4010,437
-669337.346452184,4491796.81533707,0,40,40,176,Alvar Núñez (Rubén Dario),618,4012,4010,438
-669337.346452184,4491796.81533707,723,43,43,176,Alvar Núñez (Rubén Dario),618,4312,4310,439
-669133.620540763,4492034.08330805,249,40,40,177,Alvar Núñez (Lorenzo Leal),618,4012,4010,440
-669133.620540763,4492034.08330805,972,43,43,177,Alvar Núñez (Lorenzo Leal),618,4312,4310,441
-669005.907006297,4492205.09056882,417,40,40,178,Alvar Núñez (López de Gomara),618,4012,4010,442
-669005.907006297,4492205.09056882,1140,43,43,178,Alvar Núñez (López de Gomara),618,4312,4310,443
-662769.866365521,4498492.60921272,3876,C6B,109,179,Ctra. Pino Montano (Cortijo Las Monjas),618,10911,10910,444
-668763.64409054,4491935.2210023,1738,05,5,180,López de Gomara (Instituto Bécquer),618,511,510,445
